customer_id,gender,Age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car
564,Female,36.0,7,Operator,Retail,High Net Worth,No
565,Male,60.0,30,Civil Engineer,Manufacturing,Mass Customer,Yes
566,Female,41.0,66,Systems Administrator I,Financial Services,High Net Worth,Yes
568,Male,62.0,32,VP Sales,Manufacturing,Mass Customer,No
569,Male,44.0,30,Analog Circuit Design manager,IT,Mass Customer,No
570,Male,41.0,14,VP Product Management,Financial Services,Mass Customer,Yes
571,Female,62.0,30,Assistant Media Planner,Entertainment,Mass Customer,No
572,Male,53.0,0,Clinical Specialist,Health,High Net Worth,Yes
574,Male,30.0,95,Senior Cost Accountant,Financial Services,Mass Customer,No
575,Male,63.0,64,VP Accounting,Financial Services,High Net Worth,Yes
576,Male,43.0,98,Recruiter,Retail,Mass Customer,Yes
579,Female,45.0,89,Software Engineer II,Health,Mass Customer,No
580,Male,44.0,83,Compensation Analyst,Financial Services,Mass Customer,Yes
581,Female,51.0,32,Computer Systems Analyst IV,Financial Services,Mass Customer,Yes
583,Male,34.0,97,Registered Nurse,Health,Mass Customer,No
584,Female,24.0,10,Tax Accountant,Manufacturing,Affluent Customer,Yes
586,Female,21.0,63,Chief Design Engineer,Manufacturing,Mass Customer,No
587,Male,54.0,43,Registered Nurse,Health,Mass Customer,Yes
589,Male,24.0,76,Compensation Analyst,Financial Services,Mass Customer,Yes
590,Female,31.0,85,Assistant Professor,Health,Mass Customer,Yes
591,Male,45.0,16,Business Systems Development Analyst,Entertainment,Affluent Customer,No
592,Male,27.0,73,VP Sales,Manufacturing,Mass Customer,No
595,Male,47.0,72,VP Marketing,Financial Services,Mass Customer,No
596,Female,51.0,9,Recruiter,Property,Affluent Customer,No
597,Female,65.0,6,Recruiter,Manufacturing,Mass Customer,No
598,Male,52.0,25,Financial Advisor,Financial Services,High Net Worth,No
600,Male,46.0,65,Nurse,Argiculture,Mass Customer,Yes
601,Male,27.0,56,Senior Quality Engineer,Retail,High Net Worth,Yes
603,Female,33.0,28,Marketing Assistant,Financial Services,Affluent Customer,No
604,Female,22.0,72,Help Desk Operator,IT,Affluent Customer,No
605,Male,48.0,13,Electrical Engineer,Manufacturing,Mass Customer,Yes
606,Female,30.0,62,Chemical Engineer,Manufacturing,Mass Customer,Yes
607,Female,43.0,55,Dental Hygienist,Health,Mass Customer,No
608,Female,40.0,55,Accounting Assistant I,Retail,High Net Worth,Yes
609,Female,19.0,32,Computer Systems Analyst II,Health,Mass Customer,No
610,Male,62.0,45,Help Desk Technician,Financial Services,Mass Customer,Yes
611,Male,33.0,58,Help Desk Technician,Manufacturing,Mass Customer,Yes
612,Male,58.0,50,GIS Technical Architect,Health,Mass Customer,No
613,Female,30.0,4,Analyst Programmer,Property,High Net Worth,No
617,Female,59.0,81,Director of Sales,Property,Mass Customer,No
618,Male,58.0,17,Electrical Engineer,Manufacturing,Affluent Customer,Yes
619,Male,42.0,39,Speech Pathologist,Property,Mass Customer,No
620,Female,47.0,54,Financial Analyst,Financial Services,Mass Customer,Yes
623,Male,32.0,52,Health Coach II,Property,High Net Worth,No
624,Male,44.0,44,Research Assistant II,Manufacturing,Mass Customer,Yes
625,Female,45.0,33,Assistant Media Planner,Entertainment,High Net Worth,Yes
626,Male,27.0,12,Geological Engineer,Manufacturing,Mass Customer,No
628,Female,38.0,14,Actuary,Financial Services,Mass Customer,No
629,Male,59.0,29,Chemical Engineer,Manufacturing,High Net Worth,No
630,Male,33.0,90,Statistician III,Property,Affluent Customer,Yes
632,Male,22.0,67,General Manager,Health,Mass Customer,No
634,Female,42.0,35,Speech Pathologist,Manufacturing,Mass Customer,No
637,Female,43.0,60,Health Coach I,Health,High Net Worth,No
639,Male,46.0,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No
640,Male,44.0,12,Librarian,Entertainment,High Net Worth,Yes
641,Male,45.0,86,Accounting Assistant I,Manufacturing,Affluent Customer,No
642,Male,47.0,9,Automation Specialist IV,Property,Mass Customer,No
643,Female,37.0,48,Assistant Media Planner,Entertainment,Mass Customer,Yes
644,Male,20.0,59,Administrative Officer,Health,Affluent Customer,No
646,Female,46.0,3,Human Resources Manager,Manufacturing,Affluent Customer,No
647,Male,63.0,61,Assistant Manager,Retail,Mass Customer,Yes
648,Male,42.0,86,Accountant II,Financial Services,Mass Customer,Yes
649,Female,45.0,23,Legal Assistant,Financial Services,Mass Customer,Yes
651,Female,46.0,76,Tax Accountant,Health,Affluent Customer,No
653,Male,52.0,68,Graphic Designer,Financial Services,Affluent Customer,Yes
654,Female,27.0,2,Administrative Officer,Manufacturing,Affluent Customer,No
655,Male,45.0,64,General Manager,Manufacturing,Affluent Customer,Yes
656,Female,41.0,80,Automation Specialist III,Manufacturing,High Net Worth,Yes
658,Male,76.0,38,Tax Accountant,Manufacturing,Affluent Customer,Yes
661,Female,32.0,35,Sales Associate,IT,High Net Worth,No
662,Female,52.0,41,Chemical Engineer,Manufacturing,Mass Customer,Yes
663,Male,22.0,27,VP Sales,Property,Affluent Customer,Yes
664,Male,25.0,38,Research Nurse,Health,High Net Worth,No
666,Female,36.0,82,Social Worker,Health,High Net Worth,Yes
667,Female,26.0,62,Payment Adjustment Coordinator,Manufacturing,High Net Worth,Yes
668,Female,53.0,61,Junior Executive,Health,Mass Customer,No
670,Female,27.0,75,Business Systems Development Analyst,Retail,Affluent Customer,No
672,Male,43.0,53,Analog Circuit Design manager,Retail,High Net Worth,No
673,Male,44.0,35,VP Sales,Health,Mass Customer,Yes
675,Female,43.0,37,Administrative Assistant I,Financial Services,Mass Customer,Yes
677,Male,22.0,59,Senior Cost Accountant,Financial Services,Mass Customer,No
678,Female,24.0,57,Accounting Assistant II,IT,High Net Worth,No
679,Female,45.0,29,Registered Nurse,Health,Mass Customer,No
681,Female,41.0,55,VP Product Management,Manufacturing,Mass Customer,Yes
682,Male,49.0,53,Health Coach IV,Health,Affluent Customer,Yes
686,Female,65.0,60,GIS Technical Architect,Argiculture,High Net Worth,Yes
687,Male,61.0,25,Executive Secretary,Retail,High Net Worth,Yes
688,Male,51.0,90,Junior Executive,Health,High Net Worth,No
689,Male,54.0,91,Senior Developer,Entertainment,High Net Worth,Yes
692,Male,32.0,42,Database Administrator IV,Property,Mass Customer,No
694,Female,51.0,66,Media Manager III,Health,Mass Customer,No
695,Male,42.0,36,Engineer II,Health,High Net Worth,No
697,Male,33.0,25,Environmental Specialist,Entertainment,Mass Customer,No
698,Female,23.0,90,Human Resources Manager,Manufacturing,High Net Worth,Yes
699,Female,47.0,16,Account Representative IV,IT,Affluent Customer,Yes
701,Male,64.0,18,Food Chemist,Health,Mass Customer,Yes
704,Female,21.0,49,Research Nurse,Health,Mass Customer,No
705,Male,56.0,48,Quality Engineer,Retail,High Net Worth,No
706,Male,30.0,44,Media Manager IV,Financial Services,High Net Worth,Yes
708,Female,33.0,31,Safety Technician II,IT,Mass Customer,Yes
709,Female,40.0,83,Accountant III,Financial Services,Mass Customer,Yes
710,Male,50.0,76,Sales Representative,Retail,High Net Worth,Yes
716,Female,40.0,31,Social Worker,Health,Mass Customer,No
717,Male,43.0,65,VP Product Management,Manufacturing,Mass Customer,Yes
718,Female,42.0,38,Engineer I,Manufacturing,Mass Customer,Yes
719,Male,66.0,2,Administrative Officer,Retail,Mass Customer,No
720,Male,88.0,67,Recruiting Manager,Retail,Affluent Customer,No
722,Male,64.0,69,Marketing Manager,IT,Mass Customer,No
723,Female,56.0,41,Food Chemist,Health,Mass Customer,Yes
724,Male,44.0,7,Analog Circuit Design manager,Financial Services,Mass Customer,Yes
725,Male,54.0,61,Design Engineer,Health,High Net Worth,Yes
726,Female,42.0,69,Information Systems Manager,Health,Mass Customer,Yes
727,Male,41.0,98,Senior Editor,Manufacturing,Mass Customer,No
728,Male,63.0,60,VP Accounting,Financial Services,Mass Customer,Yes
732,Female,53.0,71,Actuary,Financial Services,Mass Customer,No
734,Male,39.0,34,Programmer III,Retail,Affluent Customer,No
735,Male,55.0,33,Assistant Manager,Financial Services,Mass Customer,Yes
739,Male,55.0,36,Senior Editor,Manufacturing,Mass Customer,No
742,Male,54.0,55,Senior Developer,Manufacturing,Mass Customer,No
743,Male,39.0,89,VP Accounting,Financial Services,Mass Customer,Yes
748,Female,39.0,51,VP Marketing,Financial Services,High Net Worth,No
749,Male,47.0,47,Environmental Specialist,Argiculture,Mass Customer,No
750,Male,25.0,42,Analyst Programmer,Retail,Affluent Customer,Yes
751,Female,18.0,41,Business Systems Development Analyst,Financial Services,Affluent Customer,No
752,Male,58.0,13,Speech Pathologist,Financial Services,High Net Worth,No
753,Female,50.0,82,Food Chemist,Health,Affluent Customer,Yes
754,Female,40.0,15,Senior Financial Analyst,Financial Services,Mass Customer,No
755,Male,26.0,31,Senior Cost Accountant,Financial Services,Mass Customer,No
756,Female,45.0,65,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes
757,Male,43.0,91,Environmental Tech,Financial Services,Mass Customer,No
759,Male,57.0,89,Clinical Specialist,Health,High Net Worth,No
761,Male,42.0,12,Media Manager II,Health,Affluent Customer,Yes
763,Female,32.0,95,Computer Systems Analyst IV,Manufacturing,Affluent Customer,No
764,Male,43.0,40,Environmental Tech,Financial Services,Mass Customer,Yes
767,Male,64.0,70,Budget/Accounting Analyst II,Manufacturing,High Net Worth,No
768,Female,46.0,5,Web Developer IV,Argiculture,Affluent Customer,Yes
769,Male,58.0,65,Analog Circuit Design manager,IT,Mass Customer,No
770,Female,36.0,10,Software Consultant,IT,High Net Worth,Yes
772,Female,21.0,12,Community Outreach Specialist,Entertainment,Mass Customer,No
774,Female,21.0,79,Operator,Manufacturing,High Net Worth,No
775,Male,37.0,66,Accounting Assistant IV,Manufacturing,Affluent Customer,No
776,Male,39.0,30,Financial Analyst,Financial Services,High Net Worth,No
777,Male,27.0,2,Paralegal,Financial Services,High Net Worth,No
778,Male,43.0,24,Assistant Professor,Manufacturing,High Net Worth,No
779,Female,28.0,1,Staff Accountant III,Health,High Net Worth,No
781,Male,61.0,80,Legal Assistant,Manufacturing,Mass Customer,No
782,Female,43.0,30,Geological Engineer,Manufacturing,Mass Customer,No
783,Male,34.0,6,Information Systems Manager,Retail,Affluent Customer,No
784,Male,43.0,10,Accounting Assistant III,IT,High Net Worth,Yes
785,Female,40.0,48,Assistant Professor,Manufacturing,Mass Customer,Yes
788,Male,55.0,62,Social Worker,Health,Mass Customer,No
789,Female,42.0,69,Geological Engineer,Manufacturing,Affluent Customer,Yes
791,Female,51.0,3,Professor,Manufacturing,Mass Customer,Yes
794,Male,65.0,99,Compensation Analyst,Financial Services,Affluent Customer,Yes
795,Female,46.0,35,Environmental Tech,Financial Services,High Net Worth,No
796,Female,23.0,8,Financial Analyst,Financial Services,Mass Customer,No
797,Female,46.0,51,Internal Auditor,Financial Services,Mass Customer,No
798,Female,32.0,22,Teacher,Financial Services,High Net Worth,No
800,Male,41.0,68,Account Coordinator,Manufacturing,Mass Customer,No
802,Female,34.0,50,Financial Analyst,Financial Services,Mass Customer,No
803,Female,20.0,96,Nuclear Power Engineer,Manufacturing,High Net Worth,No
806,Male,27.0,66,Sales Representative,Retail,Mass Customer,Yes
808,Male,40.0,21,Social Worker,Health,High Net Worth,Yes
810,Female,22.0,24,Software Test Engineer IV,Health,Mass Customer,Yes
813,Female,58.0,12,Account Representative III,Health,Mass Customer,No
816,Female,63.0,71,Product Engineer,Manufacturing,Mass Customer,No
817,Male,28.0,38,Editor,Financial Services,Mass Customer,Yes
818,Female,46.0,17,Chemical Engineer,Manufacturing,Mass Customer,No
821,Male,38.0,41,Financial Analyst,Financial Services,Mass Customer,Yes
822,Female,45.0,67,Sales Associate,Health,High Net Worth,No
823,Female,30.0,91,Internal Auditor,Manufacturing,Affluent Customer,No
824,Female,43.0,97,Financial Advisor,Financial Services,Affluent Customer,Yes
829,Male,19.0,84,Environmental Tech,Financial Services,High Net Worth,Yes
830,Male,39.0,58,VP Quality Control,Manufacturing,Affluent Customer,No
831,Male,47.0,4,Paralegal,Financial Services,Affluent Customer,No
834,Male,47.0,37,Environmental Tech,Financial Services,Mass Customer,No
835,Male,52.0,85,Electrical Engineer,Manufacturing,Mass Customer,Yes
836,Female,30.0,33,Actuary,Financial Services,Mass Customer,Yes
838,Male,49.0,27,Financial Advisor,Financial Services,High Net Worth,No
840,Male,55.0,94,VP Sales,Financial Services,Affluent Customer,Yes
841,Male,53.0,93,Marketing Manager,Manufacturing,Affluent Customer,Yes
842,Male,20.0,59,Compensation Analyst,Financial Services,High Net Worth,No
843,Male,30.0,80,Developer II,Manufacturing,Affluent Customer,Yes
844,Male,42.0,13,Nurse Practicioner,Financial Services,High Net Worth,No
845,Female,46.0,51,Associate Professor,Manufacturing,Mass Customer,No
846,Male,66.0,60,Geologist I,Manufacturing,Affluent Customer,No
847,Female,29.0,66,Chief Design Engineer,Retail,High Net Worth,No
848,Male,40.0,79,VP Product Management,Manufacturing,Mass Customer,No
849,Male,50.0,72,Librarian,Entertainment,Mass Customer,No
852,Female,19.0,37,Compensation Analyst,Financial Services,Affluent Customer,Yes
853,Female,38.0,26,Media Manager I,Retail,Mass Customer,Yes
855,Female,45.0,74,General Manager,Retail,High Net Worth,Yes
856,Male,31.0,63,Quality Engineer,Financial Services,Mass Customer,Yes
858,Female,40.0,79,Internal Auditor,Financial Services,High Net Worth,Yes
859,Female,41.0,53,Geologist I,Financial Services,Affluent Customer,Yes
861,Female,43.0,73,Senior Financial Analyst,Financial Services,High Net Worth,No
862,Male,42.0,83,Information Systems Manager,Argiculture,High Net Worth,Yes
863,Female,58.0,19,Senior Financial Analyst,Financial Services,Affluent Customer,No
865,Female,55.0,73,Desktop Support Technician,Telecommunications,Mass Customer,No
869,Female,36.0,7,Account Representative I,Financial Services,High Net Worth,Yes
870,Male,56.0,63,Pharmacist,Health,Mass Customer,No
872,Female,49.0,47,Structural Engineer,IT,Mass Customer,No
875,Male,21.0,34,Recruiting Manager,Financial Services,Mass Customer,Yes
876,Male,51.0,44,Physical Therapy Assistant,IT,High Net Worth,No
877,Female,32.0,92,Accounting Assistant III,Financial Services,Mass Customer,Yes
878,Male,37.0,31,Environmental Specialist,Manufacturing,Mass Customer,Yes
884,Male,42.0,11,Web Designer IV,Property,Mass Customer,No
885,Male,53.0,20,Statistician IV,Financial Services,Mass Customer,No
886,Female,45.0,53,Accounting Assistant III,Health,Mass Customer,No
888,Female,56.0,62,Accountant IV,Manufacturing,Mass Customer,No
889,Male,53.0,46,Sales Representative,Retail,Affluent Customer,Yes
890,Female,46.0,55,Dental Hygienist,Health,Mass Customer,Yes
891,Male,38.0,21,Occupational Therapist,Health,High Net Worth,Yes
893,Male,36.0,97,Geologist I,IT,Mass Customer,No
894,Female,49.0,13,Desktop Support Technician,Financial Services,High Net Worth,Yes
897,Female,51.0,25,Account Executive,Manufacturing,Mass Customer,No
899,Female,56.0,42,Business Systems Development Analyst,Health,Affluent Customer,Yes
900,Male,29.0,48,Associate Professor,Manufacturing,Mass Customer,Yes
902,Female,30.0,37,Staff Scientist,Retail,Mass Customer,No
905,Female,42.0,41,Safety Technician II,Manufacturing,Affluent Customer,No
906,Male,21.0,73,Financial Analyst,Financial Services,High Net Worth,Yes
907,Male,41.0,51,Sales Associate,Property,High Net Worth,Yes
910,Male,34.0,50,Biostatistician I,Financial Services,Mass Customer,No
911,Male,45.0,62,Structural Analysis Engineer,Property,Affluent Customer,No
912,Male,51.0,37,Sales Representative,Retail,Mass Customer,Yes
914,Male,20.0,73,Chemical Engineer,Manufacturing,Affluent Customer,Yes
915,Female,35.0,17,Budget/Accounting Analyst IV,Entertainment,Mass Customer,No
917,Male,56.0,63,VP Product Management,Financial Services,Mass Customer,No
918,Male,45.0,73,Internal Auditor,Health,High Net Worth,No
919,Male,32.0,48,Registered Nurse,Health,Mass Customer,Yes
920,Male,44.0,89,Software Test Engineer IV,Health,Mass Customer,Yes
921,Female,40.0,77,Help Desk Technician,Manufacturing,Mass Customer,No
922,Female,47.0,52,Operator,Financial Services,Mass Customer,No
925,Male,41.0,42,Accountant IV,Manufacturing,Affluent Customer,No
929,Male,54.0,0,Database Administrator III,Financial Services,Mass Customer,Yes
930,Female,48.0,86,Executive Secretary,Retail,Mass Customer,Yes
931,Female,20.0,59,Design Engineer,Manufacturing,Affluent Customer,Yes
933,Female,24.0,75,Help Desk Operator,Retail,Mass Customer,Yes
934,Male,24.0,76,Human Resources Manager,Manufacturing,Mass Customer,No
936,Male,32.0,64,Speech Pathologist,Health,High Net Worth,No
937,Male,34.0,65,Human Resources Assistant IV,Manufacturing,Affluent Customer,No
939,Male,59.0,53,Product Engineer,Manufacturing,Mass Customer,No
940,Female,32.0,3,Administrative Officer,Manufacturing,Mass Customer,No
941,Male,25.0,13,Recruiting Manager,Financial Services,Affluent Customer,Yes
942,Female,46.0,31,Director of Sales,Financial Services,Mass Customer,Yes
943,Male,40.0,94,Legal Assistant,Property,Affluent Customer,Yes
946,Female,58.0,16,Research Associate,Manufacturing,High Net Worth,No
947,Female,34.0,43,Pharmacist,Health,Mass Customer,No
